month,day,order,country,page1_main_category,colour,location,model_photography,price,price_2,page,total_clicks,browsing_depth,weekday,weekend
6,17,1,29,1,3,4,1,38,2,1,1,1,1,0
7,30,4,29,2,11,2,1,57,1,2,1,2,2,0
4,2,3,29,2,4,1,1,57,1,1,1,1,2,0
6,29,1,29,4,2,2,1,43,1,1,3,1,6,1
6,22,7,29,1,1,3,1,38,2,2,2,2,6,1
6,13,19,29,4,4,4,2,38,1,1,7,5,4,0
5,23,41,29,1,3,1,1,43,2,1,8,3,4,0
6,20,10,29,4,4,5,2,38,1,1,5,3,4,0
5,22,5,29,2,9,5,1,38,2,1,3,2,3,0
8,6,10,29,4,4,4,2,38,1,1,4,1,2,0
6,4,11,29,4,6,4,2,48,1,5,3,5,2,0
7,15,35,29,4,2,6,1,43,1,2,28,5,1,0
5,22,4,29,1,14,5,2,33,2,1,2,1,3,0
7,11,10,29,1,8,1,1,28,2,1,17,4,4,0
7,15,3,29,3,5,2,2,52,1,4,1,4,1,0
6,24,32,29,4,6,4,2,48,1,5,9,5,1,0
5,6,8,29,2,14,2,2,52,1,1,6,2,1,0
6,4,1,24,3,9,4,2,28,2,1,4,2,2,0
8,2,11,29,4,3,1,1,38,1,1,2,1,5,1
7,28,3,29,2,2,6,1,48,2,2,1,2,0,0
4,1,6,29,3,11,2,1,48,1,1,2,1,1,0
8,4,5,46,2,9,4,1,38,2,2,4,2,0,0
6,3,3,9,1,2,4,1,60,1,2,2,2,1,0
6,27,6,29,3,4,2,1,48,1,1,1,1,4,0
8,7,6,3,4,2,2,1,43,1,1,6,2,3,0
6,9,3,29,2,12,5,2,62,1,1,5,4,0,0
6,13,2,29,3,7,2,1,28,2,3,2,3,4,0
4,27,1,24,1,3,1,1,43,2,1,2,1,6,1
4,8,6,29,3,11,2,1,48,1,1,4,2,1,0
4,21,11,29,3,9,5,1,23,2,1,4,1,0,0
4,16,18,29,3,13,3,1,48,1,1,9,1,2,0
5,30,2,29,1,3,2,1,43,2,1,1,1,4,0
7,22,5,29,1,2,3,1,62,1,3,4,3,1,0
4,2,10,29,2,10,2,1,52,1,1,2,1,2,0
4,2,11,9,1,2,4,1,60,1,2,3,2,2,0
8,4,2,29,2,2,4,1,43,2,1,4,2,0,0
6,5,2,29,3,11,2,1,48,1,1,1,1,3,0
8,6,33,9,1,1,5,1,28,2,1,10,4,2,0
6,18,7,44,4,7,6,1,33,2,1,3,1,2,0
7,26,11,29,1,3,3,1,62,1,1,7,4,5,1
7,24,2,29,2,7,2,1,38,2,2,1,2,3,0
8,5,1,29,1,3,3,1,82,1,1,3,1,1,0
7,22,1,29,1,1,6,1,33,2,1,1,1,1,0
6,7,4,29,1,8,1,1,28,2,1,2,1,5,1
8,3,10,29,4,4,4,2,38,1,1,4,1,6,1
7,29,9,29,4,14,2,1,28,2,4,4,5,1,0
6,5,13,9,3,13,4,2,18,2,3,4,3,3,0
7,28,13,46,1,4,6,1,38,2,1,7,3,0,0
5,2,1,29,2,9,5,1,38,2,1,1,1,4,0
8,8,12,12,2,10,2,1,52,1,1,9,5,4,0
8,10,1,44,1,3,3,1,43,2,1,1,1,6,1
4,22,9,29,2,9,5,1,38,2,1,2,1,1,0
5,13,5,29,2,6,3,1,38,2,2,3,2,1,0
8,5,3,29,4,4,5,2,38,1,1,1,1,1,0
7,29,1,29,1,8,1,1,28,2,1,10,2,1,0
7,3,2,29,1,3,2,1,43,2,1,1,1,3,0
5,1,12,29,4,14,2,2,48,1,5,18,5,3,0
6,2,6,9,1,3,2,2,38,2,1,1,1,0,0
4,28,22,29,1,1,5,1,38,2,2,8,4,0,0
4,19,41,29,1,6,2,2,33,2,2,7,2,5,1
7,30,2,46,1,4,6,1,38,2,1,2,2,2,0
4,2,2,29,1,3,4,1,38,2,1,4,1,2,0
4,29,2,9,1,3,2,1,43,2,1,3,1,1,0
4,14,4,29,2,2,3,1,57,1,2,2,2,0,0
8,3,4,29,1,3,4,1,62,1,1,2,1,6,1
4,3,6,29,3,13,1,1,48,1,4,1,4,3,0
5,14,28,9,3,14,5,1,48,1,2,5,4,2,0
8,1,2,29,1,3,2,1,43,2,1,10,3,4,0
7,16,4,29,4,9,2,2,43,1,3,3,3,2,0
5,19,4,29,4,4,2,1,38,1,1,1,1,0,0
7,7,2,46,1,3,1,1,72,1,1,4,1,0,0
4,14,35,29,1,2,1,1,62,1,3,10,3,0,0
5,26,9,29,4,9,2,2,38,1,4,3,4,0,0
4,10,10,29,1,1,6,1,33,2,1,3,2,3,0
6,14,3,29,1,14,5,2,33,2,1,1,1,5,1
5,19,5,29,1,3,3,1,82,1,1,4,1,0,0
5,9,8,29,3,14,4,1,43,1,1,3,1,4,0
4,28,2,29,2,12,5,2,62,1,1,1,1,0,0
7,30,9,29,2,13,3,1,57,1,2,3,2,2,0
7,7,7,29,2,2,2,1,52,1,1,2,1,0,0
5,24,1,29,2,11,2,1,57,1,2,1,2,5,1
6,13,21,29,4,9,5,1,28,2,3,7,4,4,0
4,17,4,29,2,2,2,1,67,1,2,3,2,3,0
7,29,3,29,2,2,3,1,57,1,2,4,2,1,0
6,11,5,29,1,3,5,1,60,1,1,3,1,2,0
4,28,3,29,2,9,5,1,57,1,2,1,2,0,0
8,7,1,29,1,8,1,1,28,2,1,3,1,3,0
6,11,2,29,1,14,5,2,33,2,1,6,3,2,0
5,5,4,9,1,1,5,1,38,2,2,5,2,0,0
5,26,6,29,1,6,4,1,38,2,2,1,2,0,0
5,2,12,29,3,14,3,1,55,1,3,4,4,4,0
6,16,14,29,2,2,2,1,67,1,2,6,2,0,0
8,1,22,29,1,3,1,1,43,2,1,10,3,4,0
4,2,7,29,4,3,2,1,23,2,1,2,1,2,0
4,16,23,29,2,9,4,1,57,1,2,7,2,2,0
4,29,3,29,2,7,2,1,38,2,2,1,2,1,0
8,4,7,29,4,7,3,2,38,1,3,3,3,0,0
7,28,20,29,1,6,5,2,62,1,2,6,3,0,0
7,15,109,29,4,4,1,1,33,2,2,28,5,1,0
4,6,10,29,4,14,1,1,43,1,3,4,4,6,1
7,31,1,29,1,8,1,1,28,2,1,2,3,3,0
4,1,2,29,2,10,2,1,52,1,1,1,1,1,0
4,17,21,29,1,1,4,2,43,2,2,5,2,3,0
6,16,1,29,2,12,5,2,62,1,1,1,1,0,0
7,3,1,29,1,1,5,1,38,2,2,1,2,3,0
6,5,6,29,2,2,4,1,62,1,2,3,2,3,0
6,16,32,29,4,4,3,2,28,2,1,9,4,0,0
4,15,2,29,4,6,3,2,33,2,2,1,2,1,0
5,17,3,29,3,5,1,2,33,2,4,2,4,5,1
7,14,5,29,3,6,2,1,33,2,1,1,1,0,0
6,2,4,29,4,12,1,2,33,2,5,2,5,0,0
7,3,23,29,3,13,6,1,28,2,1,19,1,3,0
8,12,3,29,3,11,2,1,48,1,1,12,5,1,0
7,26,15,29,4,7,2,1,43,1,5,3,5,5,1
6,14,10,29,4,9,5,1,43,1,2,2,2,5,1
4,25,4,29,4,9,4,2,33,2,3,1,3,4,0
4,26,11,29,3,4,1,2,28,2,1,4,1,5,1
5,5,12,29,4,14,1,2,33,2,4,4,5,0,0
5,26,1,29,3,2,3,2,48,1,1,1,1,0,0
5,24,4,29,3,14,1,1,57,1,2,2,2,5,1
8,3,9,29,1,3,5,1,60,1,1,1,1,6,1
8,8,3,46,1,3,1,1,72,1,1,3,1,4,0
5,21,5,9,1,2,6,1,62,1,1,2,1,2,0
4,5,17,29,4,2,5,2,38,1,1,7,4,5,1
8,13,2,29,1,3,2,1,43,2,1,1,1,2,0
6,17,3,29,1,3,3,1,43,2,1,1,1,1,0
5,10,2,29,3,9,5,1,48,1,1,1,1,5,1
4,8,3,29,1,4,2,1,62,1,2,1,2,1,0
7,29,10,29,3,12,5,1,33,2,2,6,4,1,0
5,14,2,29,2,9,4,1,38,2,2,2,3,2,0
5,25,8,29,3,13,2,1,28,2,3,2,3,6,1
8,7,3,29,1,3,1,1,43,2,1,2,1,3,0
7,18,7,29,1,3,1,1,72,1,1,3,1,4,0
7,24,1,29,1,3,2,2,38,2,1,3,3,3,0
7,16,2,29,2,2,4,1,38,2,1,2,1,2,0
5,30,4,9,3,3,2,1,43,1,2,3,2,4,0
6,22,29,29,4,14,6,1,33,2,4,7,4,6,1
6,20,10,29,4,4,4,2,38,1,1,4,1,4,0
4,9,8,29,3,11,2,2,43,1,2,3,2,2,0
6,3,6,29,2,7,2,1,38,2,2,5,3,1,0
5,22,1,29,2,2,2,1,52,1,1,3,2,3,0
5,20,8,29,4,4,3,2,43,1,5,2,5,1,0
5,25,15,29,3,9,6,1,50,1,2,9,3,6,1
6,19,21,9,2,9,5,1,57,1,2,5,2,3,0
6,5,2,29,2,2,4,1,38,2,1,1,1,3,0
5,14,7,24,3,5,1,2,33,2,4,4,4,2,0
4,10,11,29,3,6,1,1,77,1,3,3,3,3,0
5,31,3,29,1,3,2,1,43,2,1,3,1,5,1
4,10,4,29,2,9,5,1,57,1,2,1,2,3,0
5,11,6,9,1,14,5,2,33,2,1,2,1,6,1
4,26,31,29,2,9,4,1,57,1,2,7,2,5,1
7,16,72,29,2,9,4,1,57,1,2,29,4,2,0
4,10,8,29,2,2,4,1,43,2,1,3,2,3,0
4,3,5,46,4,7,6,1,33,2,1,4,1,3,0
7,14,13,29,1,1,6,1,33,2,1,4,4,0,0
6,11,1,9,3,11,2,1,48,1,1,1,1,2,0
6,24,3,29,4,3,5,2,43,1,2,1,2,1,0
4,5,9,29,2,12,6,1,52,1,1,4,1,5,1
5,2,1,29,4,7,6,1,33,2,1,3,2,4,0
6,10,11,29,3,2,1,1,43,1,3,3,3,1,0
5,29,56,31,3,9,5,1,48,1,1,13,4,3,0
6,25,14,29,2,7,2,1,38,2,2,6,2,2,0
7,8,18,29,3,14,6,1,48,1,1,5,2,1,0
7,1,15,29,2,2,3,1,57,1,2,5,2,1,0
8,6,182,29,1,4,1,1,38,2,3,49,5,2,0
8,9,60,9,2,6,6,2,38,2,1,27,4,5,1
4,3,1,29,2,12,5,2,62,1,1,1,1,3,0
5,6,3,29,2,2,4,1,67,1,1,1,1,1,0
4,16,47,29,4,14,4,1,28,2,3,21,5,2,0
6,27,21,29,4,7,6,1,33,2,1,5,2,4,0
4,5,4,29,4,2,1,1,33,2,4,3,4,5,1
7,1,8,29,4,6,4,2,48,1,5,4,5,1,0
5,26,4,42,3,13,3,1,48,1,1,1,1,0,0
4,22,7,29,4,2,2,2,38,1,4,5,5,1,0
6,4,11,29,3,6,1,2,57,1,4,5,4,2,0
4,24,3,9,1,3,4,1,38,2,1,2,1,3,0
5,14,2,29,1,3,4,1,62,1,1,2,3,2,0
5,25,6,29,2,7,2,1,38,2,2,4,2,6,1
7,10,14,29,1,8,1,1,28,2,1,6,4,3,0
6,19,3,29,1,14,5,2,33,2,1,2,1,3,0
6,22,6,9,2,9,5,1,38,2,1,3,1,6,1
6,3,12,29,3,14,2,2,28,2,3,2,3,1,0
4,2,38,29,4,9,5,1,43,1,2,9,5,2,0
7,21,2,39,4,14,1,1,43,1,3,1,3,0,0
7,31,1,29,2,2,4,1,43,2,1,6,2,3,0
8,11,25,46,4,2,2,2,43,1,5,5,5,0,0
5,15,3,29,4,7,1,1,23,2,2,1,2,3,0
8,12,1,29,4,3,1,1,38,1,1,7,3,1,0
4,29,26,9,2,11,2,1,57,1,2,6,2,1,0
7,15,4,29,2,12,1,1,52,1,1,6,1,1,0
4,14,54,24,4,2,6,2,33,2,4,14,4,0,0
4,27,4,29,3,14,3,1,28,2,2,2,2,6,1
5,6,1,29,2,2,2,1,52,1,1,1,1,1,0
6,14,1,29,4,14,5,1,33,2,3,1,3,5,1
4,9,30,24,3,6,5,1,20,2,3,9,3,2,0
7,23,4,9,3,9,6,1,48,1,1,3,1,2,0
8,12,7,34,1,6,5,2,62,1,2,12,4,1,0
8,9,1,29,2,9,5,1,57,1,2,1,2,5,1
5,29,2,29,1,3,1,1,43,2,1,1,1,3,0
6,14,4,29,4,3,2,1,23,2,1,1,1,5,1
4,20,2,29,2,12,5,2,62,1,1,1,1,6,1
7,27,5,29,3,14,2,2,48,1,4,3,4,6,1
4,14,2,29,4,3,1,1,38,1,1,1,1,0,0
4,10,7,29,3,2,3,2,48,1,1,4,3,3,0
8,6,149,29,1,3,2,1,43,2,1,49,5,2,0
7,21,3,29,4,14,1,1,43,1,3,3,3,0,0
5,21,13,24,4,7,3,2,38,1,3,6,3,2,0
7,29,4,29,1,3,4,1,62,1,1,5,1,1,0
5,27,4,29,2,9,5,1,57,1,2,1,2,1,0
6,22,21,24,1,2,1,1,62,1,3,7,3,6,1
8,12,1,29,3,4,1,2,28,2,1,2,1,1,0
5,28,1,29,2,2,2,1,67,1,2,2,2,2,0
6,5,9,9,2,2,3,1,57,1,2,2,2,3,0
6,12,23,29,2,6,6,2,38,2,1,8,2,3,0
8,5,4,29,1,1,6,1,33,2,1,5,1,1,0
4,17,1,29,1,3,2,2,38,2,1,3,2,3,0
8,12,18,34,2,2,4,1,43,2,1,12,4,1,0
4,30,9,29,3,2,4,2,28,2,2,3,3,2,0
5,15,7,9,3,6,3,1,48,1,1,4,3,3,0
4,11,1,23,3,9,5,2,20,2,3,8,3,4,0
6,20,6,29,4,12,4,2,28,2,4,2,4,4,0
4,24,2,29,1,3,4,1,38,2,1,2,1,3,0
5,8,24,29,4,9,4,2,33,2,3,5,3,3,0
6,5,2,29,2,2,4,1,67,1,1,2,1,3,0
4,5,2,29,1,3,1,1,43,2,1,1,1,5,1
4,7,22,29,2,6,3,1,38,2,1,5,2,0,0
5,27,1,29,1,14,5,2,33,2,1,3,2,1,0
8,10,19,29,2,11,2,1,57,1,2,17,5,6,1
4,11,11,29,4,4,4,1,33,2,1,4,4,4,0
5,7,1,29,3,13,3,1,48,1,1,1,1,2,0
7,15,12,29,1,2,5,1,38,2,2,7,4,1,0
7,26,4,29,4,2,2,1,43,1,1,3,1,5,1
7,7,4,29,4,14,1,1,43,1,3,1,3,0,0
4,22,8,29,2,2,4,1,38,2,1,5,5,1,0
7,26,1,29,3,2,4,2,28,2,2,3,3,5,1
5,20,8,29,3,11,3,1,55,1,3,7,3,1,0
5,1,23,29,3,7,4,1,33,2,1,5,2,3,0
4,6,17,9,2,3,1,2,57,1,1,4,1,6,1
8,5,9,29,3,6,2,1,33,2,1,1,1,1,0
6,4,2,29,4,14,4,1,28,2,3,3,3,2,0
4,24,4,29,4,4,2,1,38,1,1,4,5,3,0
5,28,29,29,3,11,2,2,43,1,2,7,3,2,0
5,6,2,24,3,14,1,1,57,1,2,2,3,1,0
8,9,2,41,1,3,4,1,62,1,1,1,1,5,1
5,16,14,9,3,7,6,1,48,1,2,3,2,4,0
5,25,3,29,4,7,1,1,23,2,2,5,3,6,1
8,3,6,29,4,14,1,1,43,1,3,1,3,6,1
4,19,14,9,1,3,1,1,72,1,1,9,3,5,1
7,21,7,9,2,4,1,1,57,1,1,1,1,0,0
6,27,4,29,3,14,5,1,48,1,2,4,3,4,0
4,7,2,9,2,2,4,1,67,1,1,2,1,0,0
4,22,4,29,1,6,5,2,62,1,2,4,3,1,0
5,21,11,9,3,14,3,1,55,1,3,5,3,2,0
5,11,1,29,1,14,5,2,33,2,1,1,1,6,1
8,3,5,29,1,3,3,1,43,2,1,1,1,6,1
6,29,5,29,4,7,6,1,33,2,1,2,1,6,1
7,9,3,16,4,7,3,2,38,1,3,3,5,2,0
7,26,28,29,4,2,5,2,38,1,1,10,4,5,1
6,24,34,29,1,3,2,1,43,2,1,11,2,1,0
5,11,13,29,1,3,2,1,43,2,1,4,2,6,1
5,18,11,29,3,14,3,1,28,2,2,5,3,6,1
5,24,3,29,2,6,5,1,38,2,2,4,2,5,1
4,27,4,9,3,11,3,1,55,1,3,2,3,6,1
7,30,12,29,3,5,2,2,52,1,4,8,4,2,0
6,4,19,9,3,2,4,2,28,2,2,6,2,2,0
6,30,4,29,1,6,5,2,62,1,2,2,3,0,0
7,6,44,9,1,3,3,1,62,1,1,10,3,6,1
6,3,9,29,2,2,3,1,57,1,2,3,2,1,0
4,8,20,29,1,3,3,1,62,1,1,8,3,1,0
8,2,4,29,1,3,2,1,43,2,1,3,1,5,1
4,18,2,29,4,3,1,1,28,2,1,2,2,4,0
6,7,49,16,4,12,3,2,33,2,4,27,5,5,1
6,23,5,29,1,3,3,1,82,1,1,4,2,0,0
7,9,22,29,3,14,4,1,43,1,1,7,3,2,0
6,24,15,29,4,9,4,2,43,1,4,11,4,1,0
7,7,9,29,4,4,2,1,38,1,1,2,1,0,0
4,23,2,9,1,3,5,1,60,1,1,2,2,2,0
6,19,17,29,3,6,1,2,57,1,4,2,4,3,0
7,9,34,29,1,1,5,1,38,2,2,11,3,2,0
7,8,10,29,3,9,5,2,20,2,3,7,5,1,0
7,3,8,46,3,12,1,1,43,1,1,3,1,3,0
4,14,2,29,1,3,3,1,62,1,1,1,1,0,0
6,9,18,29,1,3,2,1,43,2,1,3,2,0,0
5,3,12,29,4,5,4,2,33,2,2,8,4,5,1
4,8,2,29,1,3,4,1,62,1,1,1,1,1,0
6,5,11,29,4,4,1,1,33,2,2,4,3,3,0
4,12,18,29,4,3,1,1,38,1,1,5,4,5,1
7,31,5,44,3,2,5,1,33,2,2,2,2,3,0
5,8,3,29,4,4,4,1,33,2,2,8,4,3,0
4,15,2,29,1,3,4,1,38,2,1,1,1,1,0
6,9,2,29,3,9,5,2,20,2,3,1,3,0,0
8,3,140,29,1,6,2,2,33,2,2,38,5,6,1
6,9,22,29,3,14,2,2,48,1,4,5,4,0,0
5,28,3,29,2,2,3,1,57,1,2,3,3,2,0
4,30,1,29,2,2,5,1,62,1,1,1,1,2,0
4,24,3,9,3,2,3,1,33,2,2,1,2,3,0
4,16,8,29,2,2,4,1,38,2,1,4,4,2,0
5,22,2,29,3,14,3,1,55,1,3,1,3,3,0
7,14,6,29,3,9,5,1,48,1,1,4,4,0,0
7,25,1,29,2,2,2,1,52,1,1,1,1,4,0
4,5,10,29,2,2,4,1,43,2,1,7,5,5,1
5,23,33,29,1,3,2,2,38,2,1,8,3,4,0
4,22,2,29,3,12,1,1,43,1,1,5,3,1,0
5,21,7,29,2,6,3,1,38,2,2,2,2,2,0
8,5,5,29,3,7,4,1,33,2,1,4,3,1,0
6,5,12,9,2,2,4,1,62,1,2,10,2,3,0
4,20,6,9,1,14,5,2,33,2,1,4,1,6,1
5,28,11,29,2,9,4,1,57,1,2,6,3,2,0
7,13,1,9,3,14,1,1,57,1,2,3,2,6,1
7,1,20,29,3,9,6,1,50,1,2,7,4,1,0
6,28,7,29,1,8,1,1,28,2,1,1,1,5,1
6,2,5,29,4,2,2,1,43,1,1,2,1,0,0
7,9,2,29,3,11,2,1,48,1,1,6,3,2,0
6,26,24,25,4,6,5,2,33,2,3,7,3,3,0
4,17,4,21,4,2,2,1,43,1,1,6,2,3,0
4,10,8,29,4,12,1,2,33,2,5,9,5,3,0
6,24,2,46,2,6,3,1,38,2,2,5,2,1,0
8,6,10,46,3,6,4,2,52,1,2,1,2,2,0
4,14,4,24,1,3,3,1,62,1,1,3,1,0,0
7,28,1,29,2,2,4,1,67,1,1,1,1,0,0
7,7,28,29,3,7,2,1,28,2,3,13,3,0,0
4,28,3,29,1,6,5,2,62,1,2,2,3,0,0
8,12,3,29,3,13,1,1,48,1,4,1,4,1,0
6,26,34,9,1,2,6,1,38,2,2,10,2,3,0
4,21,15,29,2,2,4,1,62,1,2,6,2,0,0
6,18,5,29,4,7,3,2,38,1,3,4,4,2,0
6,22,2,29,2,9,4,1,57,1,2,1,2,6,1
4,16,1,29,3,14,6,1,48,1,1,2,1,2,0
5,29,3,29,3,2,4,1,48,1,3,4,3,3,0
4,22,7,29,4,14,4,1,28,2,3,5,3,1,0
6,23,1,34,1,4,1,1,38,2,3,4,3,0,0
7,8,6,21,1,3,2,1,43,2,1,13,5,1,0
5,3,9,29,1,3,1,1,72,1,1,3,4,5,1
7,12,23,29,1,2,1,2,38,2,2,7,3,5,1
6,3,3,29,1,2,6,1,62,1,1,10,2,1,0
4,4,4,29,1,3,3,1,43,2,1,1,1,4,0
7,6,69,29,3,5,1,2,33,2,4,13,4,6,1
7,20,1,29,1,3,1,1,43,2,1,1,1,6,1
4,1,9,24,1,2,6,1,62,1,1,2,2,1,0
4,3,17,29,3,6,3,1,48,1,1,8,3,3,0
4,6,2,29,2,12,5,2,62,1,1,1,1,6,1
7,15,17,29,4,2,6,2,38,1,1,28,5,1,0
4,7,45,29,4,6,5,2,33,2,3,10,3,0,0
6,13,10,9,1,2,4,1,38,2,1,4,1,4,0
4,25,8,9,1,3,4,1,62,1,1,6,4,4,0
5,19,8,29,3,13,3,1,48,1,1,3,1,0,0
6,17,1,29,4,2,1,1,48,1,1,1,1,1,0
6,8,7,29,3,5,2,2,52,1,4,1,4,6,1
7,2,4,29,4,3,1,1,38,1,1,1,1,2,0
6,8,3,29,2,12,5,2,62,1,1,2,1,6,1
5,20,1,9,1,3,4,1,38,2,1,4,1,1,0
8,1,9,3,3,14,2,2,28,2,3,7,3,4,0
8,9,63,9,2,13,3,1,57,1,2,27,4,5,1
7,2,17,29,1,3,4,1,38,2,1,22,3,2,0
4,27,14,29,3,14,2,2,28,2,3,2,3,6,1
6,4,6,29,1,4,2,1,43,2,3,8,3,2,0
4,18,28,29,4,14,1,1,43,1,3,6,4,4,0
5,20,1,9,1,1,1,1,62,1,2,1,2,1,0
5,15,37,29,1,4,6,1,38,2,1,19,4,3,0
7,12,17,29,4,3,1,1,28,2,1,5,4,5,1
4,11,8,29,3,13,1,1,48,1,4,2,4,4,0
4,1,26,29,4,14,4,1,28,2,3,10,3,1,0
7,24,1,29,3,14,3,1,55,1,3,1,3,3,0
5,8,2,29,1,3,2,1,43,2,1,8,5,3,0
4,25,2,29,4,14,4,1,28,2,3,1,3,4,0
5,11,14,29,1,2,4,1,38,2,1,7,3,6,1
5,11,22,9,3,2,6,1,38,2,3,8,3,6,1
4,10,53,29,3,2,3,1,33,2,2,7,2,3,0
8,7,4,29,1,3,5,1,60,1,1,1,1,3,0
7,4,8,29,2,2,4,1,67,1,1,11,4,4,0
5,4,8,29,1,3,4,1,62,1,1,15,4,6,1
4,2,30,29,4,5,4,2,33,2,2,11,4,2,0
4,1,2,29,2,2,2,1,67,1,2,2,2,1,0
7,9,2,29,1,3,2,1,43,2,1,3,2,2,0
5,6,5,44,1,3,1,1,43,2,1,6,3,1,0
7,21,3,29,2,7,2,1,38,2,2,2,2,0,0
5,3,5,29,2,10,2,1,52,1,1,3,2,5,1
8,8,7,29,4,3,1,1,28,2,1,2,1,4,0
7,10,23,29,4,4,4,2,65,1,1,9,3,3,0
4,1,24,29,4,14,5,1,33,2,3,9,3,1,0
5,1,3,29,4,6,2,2,28,2,2,1,2,3,0
4,14,26,29,3,14,2,2,28,2,3,11,3,0,0
4,18,5,29,2,2,5,1,62,1,1,4,4,4,0
8,9,5,29,1,2,4,1,38,2,1,1,1,5,1
5,13,10,29,3,11,2,1,48,1,1,4,3,1,0
5,22,8,29,1,3,3,1,82,1,1,5,1,3,0
4,10,7,29,4,14,2,1,28,2,4,9,5,3,0
6,16,4,29,3,11,2,1,48,1,1,2,1,0,0
7,17,7,29,2,2,4,1,67,1,1,3,1,3,0
4,2,9,9,3,13,3,1,48,1,1,4,3,2,0
4,11,2,29,4,7,6,1,33,2,1,1,1,4,0
4,18,20,29,4,14,4,1,28,2,3,10,4,4,0
7,13,5,29,4,3,1,1,28,2,1,2,1,6,1
4,15,17,29,4,14,5,1,33,2,3,5,5,1,0
7,3,4,29,3,12,1,1,43,1,1,1,1,3,0
6,23,2,9,2,14,2,2,52,1,1,1,1,0,0
6,7,1,29,1,14,5,2,33,2,1,1,1,5,1
6,26,6,29,1,4,2,1,62,1,2,4,5,3,0
6,12,97,29,4,9,2,2,43,1,3,23,5,3,0
4,15,50,29,4,11,3,2,28,2,3,16,4,1,0
7,5,7,29,2,2,2,1,52,1,1,3,2,5,1
4,28,8,29,3,2,4,2,28,2,2,2,2,0,0
8,6,12,29,4,3,1,1,28,2,1,3,4,2,0
8,1,1,29,1,3,4,1,62,1,1,3,2,4,0
5,30,4,29,1,1,3,1,38,2,2,4,2,4,0
4,21,4,29,2,12,1,1,67,1,2,4,2,0,0
4,1,3,29,1,14,5,2,33,2,1,3,3,1,0
4,10,8,29,3,6,1,2,57,1,4,6,4,3,0
7,2,1,41,4,2,2,1,43,1,1,2,1,2,0
4,29,3,46,1,1,5,1,38,2,2,2,2,1,0
5,19,1,9,1,3,2,1,43,2,1,3,3,0,0
4,3,1,29,3,9,5,1,23,2,1,1,1,3,0
4,27,5,29,2,7,2,1,38,2,2,4,2,6,1
6,27,1,29,2,9,5,1,57,1,2,5,2,4,0
7,27,17,9,3,2,4,2,48,1,2,10,3,6,1
5,4,1,9,3,12,1,1,43,1,1,1,1,6,1
4,2,5,29,1,3,4,1,62,1,1,4,4,2,0
4,19,12,29,4,7,2,1,43,1,5,4,5,5,1
4,2,3,9,1,4,6,1,38,2,1,5,2,2,0
6,20,12,29,4,2,2,1,43,1,1,5,3,4,0
7,3,10,29,4,7,6,1,33,2,1,5,3,3,0
4,7,25,29,4,4,3,2,28,2,1,8,3,0,0
4,7,3,29,1,2,4,1,38,2,1,1,1,0,0
7,6,1,29,2,9,5,1,57,1,2,4,2,6,1
7,22,38,24,3,14,6,1,43,1,2,19,3,1,0
4,24,5,29,1,14,5,2,33,2,1,3,2,3,0
5,19,25,9,3,11,2,1,48,1,1,9,3,0,0
4,24,4,29,1,3,4,1,38,2,1,2,1,3,0
6,13,8,29,3,9,4,2,28,2,1,9,4,4,0
7,30,42,29,2,12,6,1,52,1,1,14,2,2,0
7,31,5,29,2,2,2,1,52,1,1,1,1,3,0
5,12,1,29,2,10,2,1,52,1,1,3,2,0,0
6,20,2,9,2,2,4,1,67,1,1,2,1,4,0
7,31,1,29,4,4,3,2,28,2,1,1,1,3,0
6,26,32,29,3,3,2,1,43,1,2,3,3,3,0
6,19,13,9,3,6,1,2,57,1,4,3,4,3,0
4,10,2,29,3,13,6,1,28,2,1,1,1,3,0
7,21,59,29,2,12,6,1,52,1,1,18,2,0,0
7,5,5,29,2,12,6,1,52,1,1,5,4,5,1
5,25,24,29,3,14,2,2,48,1,4,7,4,6,1
5,12,91,29,4,14,5,1,33,2,3,25,4,0,0
6,10,13,9,3,4,2,1,48,1,1,3,2,1,0
7,29,4,29,1,3,1,1,72,1,1,1,1,1,0
7,3,2,29,1,3,1,1,43,2,1,19,1,3,0
4,10,2,29,2,6,6,2,38,2,1,1,1,3,0
4,15,5,29,4,4,5,1,38,1,1,2,1,1,0
5,1,13,29,4,6,4,2,48,1,5,3,5,3,0
8,12,20,34,2,9,5,1,57,1,2,13,4,1,0
4,5,1,29,2,10,2,1,52,1,1,1,1,5,1
4,15,9,29,4,9,4,2,33,2,3,2,3,1,0
6,12,3,29,3,13,2,1,28,2,3,1,3,3,0
4,10,5,29,4,9,5,1,43,1,4,1,4,3,0
7,17,2,29,2,13,3,1,57,1,2,1,2,3,0
5,24,5,29,2,12,6,1,52,1,1,3,1,5,1
6,21,3,29,3,6,5,1,33,2,1,3,1,5,1
4,16,10,29,1,2,3,1,38,2,2,6,2,2,0
7,27,12,29,1,2,1,1,62,1,3,5,3,6,1
4,17,11,29,4,2,6,1,43,1,2,8,4,3,0
5,23,17,9,1,4,2,2,38,2,3,3,3,4,0
7,26,19,9,3,2,4,2,48,1,2,6,3,5,1
5,8,8,29,2,1,3,1,48,2,1,7,1,3,0
5,23,19,9,2,2,6,1,48,2,2,20,4,4,0
7,7,16,29,4,14,1,1,43,1,3,5,3,0,0
5,6,27,29,1,3,4,1,62,1,1,5,2,1,0
